id,year,context,question,options,correct_answer,CE,DS,EK,IC,MR,TC,image,IU,ledor,figures,description,area,cor,system_answer,steps_answer
162,2017,"
A  mensagem  digitada  no  celular,  enquanto  você 
dirige,  tira  a  sua  atenção  e,  por  isso,  deve  ser  evitada. 
Pesquisas  mostram  que  um  motorista  que  dirige  um 
carro  a  uma  velocidade  constante  percorre  “às  cegas” 
(isto é, sem ter visão da pista) uma distância proporcional 
ao tempo gasto ao olhar para o celular durante a digitação 
da  mensagem.  Considere  que  isso  de  fato  aconteça. 
Suponha que dois motoristas (X e Y) dirigem com a mesma 
velocidade constante e digitam a mesma mensagem em 
seus celulares. Suponha, ainda, que o tempo gasto pelo 
motorista X  olhando  para  seu  celular  enquanto  digita  a 
mensagem  corresponde  a  25%  do  tempo  gasto  pelo 
motorista Y para executar a mesma tarefa. 

Disponível em: http://g1.globo.com. Acesso em: 21 jul. 2012 (adaptado).
","
A razão entre as distâncias percorridas às cegas por 
X e Y, nessa ordem, é igual a
","{'A': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mn>5</mn><mn>4</mn></mfrac></math>\n', 'B': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mn>1</mn><mn>4</mn></mfrac></math>\n', 'C': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mn>4</mn><mn>3</mn></mfrac></math>\n', 'D': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mn>4</mn><mn>1</mn></mfrac></math>\n', 'E': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mn>3</mn><mn>4</mn></mfrac></math>\n\n\n'}","{'B': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mn>1</mn><mn>4</mn></mfrac></math>\n'}",No,No,No,No,Yes,No,No,,,,,MATEMÁTICA E SUAS TECNOLOGIAS,AMARELO,,
163,2017,"Uma  desenhista  projetista  deverá  desenhar  uma 
tampa  de  panela  em  forma  circular.  Para  realizar  esse 
desenho,  ela  dispõe,  no  momento,  de  apenas  um 
compasso, cujo comprimento das hastes é de 10 cm, um 
transferidor e uma folha de papel com um plano cartesiano. 
Para  esboçar  o  desenho  dessa  tampa,  ela  afastou  as 
hastes do compasso de forma que o ângulo formado por 
elas fosse de 120º. A ponta seca está representada pelo 
ponto C, a ponta do grafite está representada pelo ponto 
B e a cabeça do compasso está representada pelo ponto 
A conforme a figura.


Após  concluir  o  desenho,  ela  o  encaminha  para  o 
setor de produção. Ao receber o desenho com a indicação 
do  raio  da  tampa,  verificará  em  qual  intervalo  este  se 
encontra e decidirá o tipo de material a ser utilizado na 
sua fabricação, de acordo com os dados.

Considere 1,7 como aproximação para <math xmlns=""http://www.w3.org/1998/Math/MathML""><msqrt><mn>3</mn></msqrt></math> .
","
O  tipo  de  material  a  ser  utilizado  pelo  setor  de 
produção será
","{'A': ' I.\n', 'B': ' II.\n', 'C': ' III.\n', 'D': ' IV.\n', 'E': ' V.\n\n'}",{'D': ' IV.\n'},No,No,No,Yes,No,No,No,,,,,MATEMÁTICA E SUAS TECNOLOGIAS,AMARELO,{III: III.},"O tipo de material a ser utilizado pelo setor de produção será determinado com base no raio da tampa desenhada pela projetista. Como o ângulo formado pelas hastes do compasso é de 120º e o comprimento das hastes é de 10 cm, podemos usar trigonometria para determinar o raio da tampa. Com o raio determinado, o setor de produção verificará em qual intervalo este se encontra e decidirá o tipo de material a ser utilizado na fabricação, de acordo com os dados fornecidos."
165,2017,"
Em  uma  de  suas  viagens,  um  turista  comprou  uma 
lembrança de um dos monumentos que visitou. Na base 
do  objeto  há  informações  dizendo  que  se  trata  de  uma 
peça em escala 1 : 400, e que seu volume é de 25 cm³.
","
O volume do monumento original, em metro cúbico, é de
","{'A': ' 100.\n', 'B': ' 400.\n', 'C': ' 1 600.\n', 'D': ' 6 250.\n', 'E': ' 10 000.\n\n'}",{'C': ' 1 600.\n'},No,No,No,No,Yes,No,No,,,,,MATEMÁTICA E SUAS TECNOLOGIAS,AMARELO,{D: 6 250.},"Para encontrar o volume do monumento original em metro cúbico, primeiro precisamos converter o volume dado em cm³ para m³. Como 1 m³ é igual a 1.000.000 cm³, temos que o volume do monumento original é 25 cm³ / 1.000.000 = 0,000025 m³. Agora, como a escala é 1:400, precisamos elevar o volume encontrado ao cubo e multiplicar por 400³ para obter o volume do monumento original. Portanto, 0,000025 * 400³ = 6 250 m³."
167,2017,"O comitê organizador da Copa do Mundo 2014 criou 
a logomarca da Copa, composta de uma figura plana e 
o slogan “Juntos num só ritmo”, com mãos que se unem 
formando a taça Fifa. Considere que o comitê organizador 
resolvesse  utilizar  todas  as  cores  da  bandeira  nacional 
(verde, amarelo, azul e branco) para colorir a logomarca, 
de forma que regiões vizinhas tenham cores diferentes.

Disponível em: www.pt.fifa.com. Acesso em: 19 nov. 2013 (adaptado).
","
De quantas maneiras diferentes o comitê organizador da 
Copa poderia pintar a logomarca com as cores citadas?
","{'A': ' 15\n', 'B': ' 30\n', 'C': ' 108\n', 'D': ' 360\n', 'E': ' 972\n\n'}",{'E': ' 972\n\n'},No,No,No,Yes,Yes,No,No,,,,,MATEMÁTICA E SUAS TECNOLOGIAS,AMARELO,{D: 360},"Para determinar de quantas maneiras diferentes o comitê organizador da Copa poderia pintar a logomarca com as cores verde, amarelo, azul e branco, podemos utilizar o princípio da contagem. Como existem 4 cores disponíveis e queremos que regiões vizinhas tenham cores diferentes, a primeira região pode ser pintada de 4 maneiras, a segunda de 3 maneiras, a terceira de 2 maneiras e a quarta região restante será pintada da única cor que sobrou. Assim, o total de maneiras diferentes é dado por 4 x 3 x 2 x 1 = 24. Portanto, o comitê poderia pintar a logomarca de 24 maneiras diferentes. Portanto, a resposta correta é a opção D: 360."
169,2017,"
Para  uma  temporada  das  corridas  de  Fórmula  1, 
a  capacidade  do  tanque  de  combustível  de  cada  carro 
passou  a  ser  de  100  Kg  de  gasolina.  Uma  equipe 
optou  por  utilizar  uma  gasolina  com  densidade  de 
750 gramas por litro, iniciando a corrida com o tanque cheio. 
Na primeira parada de reabastecimento, um carro dessa 
equipe  apresentou  um  registro  em  seu  computador  de 
bordo acusando o consumo de quatro décimos da gasolina 
originalmente existente no tanque. Para minimizar o peso 
desse carro e garantir o término da corrida, a equipe de 
apoio reabasteceu o carro com a terça parte do que restou 
no tanque na chegada ao reabastecimento.

Disponível em: www.superdanilof1page.com.br. Acesso em: 6 jul. 2015 (adaptado).
litro,  no 
","
A  quantidade  de  gasolina  utilizada,  em 
reabastecimento foi
","{'A': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mn>20</mn><mfenced><mrow><mn>0</mn><mo>,</mo><mn>075</mn></mrow></mfenced></mfrac></math>\n', 'B': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mn>20</mn><mfenced><mrow><mn>0</mn><mo>,</mo><mn>75</mn></mrow></mfenced></mfrac></math>\n', 'C': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mn>20</mn><mfenced><mrow><mn>7</mn><mo>,</mo><mn>5</mn></mrow></mfenced></mfrac></math>\n', 'D': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>20</mn><mo>&#xD7;</mo><mfenced><mrow><mn>0</mn><mo>,</mo><mn>075</mn></mrow></mfenced></math>\n', 'E': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>20</mn><mo>&#xD7;</mo><mfenced><mrow><mn>0</mn><mo>,</mo><mn>75</mn></mrow></mfenced></math>\n\n\n'}","{'B': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mn>20</mn><mfenced><mrow><mn>0</mn><mo>,</mo><mn>75</mn></mrow></mfenced></mfrac></math>\n'}",No,No,No,No,Yes,No,No,,,,,MATEMÁTICA E SUAS TECNOLOGIAS,AMARELO,{A: 20 litros},"Para encontrar a quantidade de gasolina utilizada no reabastecimento, primeiro calculamos a quantidade de gasolina consumida durante a corrida. Sabemos que o carro consumiu 4/10 da gasolina original, ou seja, restou 6/10 no tanque. Na parada, o carro foi reabastecido com 1/3 do que restou, ou seja, 2/10 da gasolina original. Portanto, a quantidade total de gasolina consumida foi 4/10 + 2/10 = 6/10. Como a capacidade do tanque é de 100 Kg de gasolina com densidade de 750g/L, temos que 100 Kg correspondem a 20 litros. Assim, 6/10 de 20 litros é igual a 12 litros, que foi a quantidade consumida durante a corrida."
171,2017,"
Numa avenida existem 10 semáforos. Por causa de 
uma pane no sistema, os semáforos ficaram sem controle 
durante uma hora, e fixaram suas luzes unicamente em 
verde  ou  vermelho.  Os  semáforos  funcionam  de  forma 
independente; a probabilidade de acusar a cor verde é de
<math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mn>2</mn><mn>3</mn></mfrac></math> e a de acusar a cor vermelha é de <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mn>1</mn><mn>3</mn></mfrac></math>. Uma pessoa

percorreu  a  pé  toda  essa  avenida  durante  o  período 
da  pane,  observando  a  cor  da  luz  de  cada  um  desses 
semáforos.
","
Qual a probabilidade de que esta pessoa tenha observado 
exatamente um sinal na cor verde? 
","{'A': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mrow><mn>10</mn><mo>&#xD7;</mo><mn>2</mn></mrow><msup><mn>3</mn><mn>10</mn></msup></mfrac></math>\n', 'B': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mrow><mn>10</mn><mo>&#xD7;</mo><msup><mn>2</mn><mn>9</mn></msup></mrow><msup><mn>3</mn><mn>10</mn></msup></mfrac></math>\n', 'C': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><msup><mn>2</mn><mn>10</mn></msup><msup><mn>3</mn><mn>100</mn></msup></mfrac></math>\n', 'D': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><msup><mn>2</mn><mn>90</mn></msup><msup><mn>3</mn><mn>100</mn></msup></mfrac></math>\n', 'E': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mn>2</mn><msup><mn>3</mn><mn>10</mn></msup></mfrac></math>\n\n'}","{'A': ' <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mrow><mn>10</mn><mo>&#xD7;</mo><mn>2</mn></mrow><msup><mn>3</mn><mn>10</mn></msup></mfrac></math>\n'}",No,No,No,No,Yes,No,No,,,,,MATEMÁTICA E SUAS TECNOLOGIAS,AMARELO,"{B: <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mrow><mn>10</mn><mo>&#xD7;</mo><msup><mn>2</mn><mn>9</mn></msup></mrow><msup><mn>3</mn><mn>10</mn></msup></mfrac></math>}","Para calcular a probabilidade de que a pessoa tenha observado exatamente um sinal na cor verde, podemos usar a fórmula de combinação. A fórmula de combinação é dada por C(n, k) = n! / (k! * (n-k)!), onde n é o número total de semáforos (10) e k é o número de semáforos com luz verde que a pessoa observou (1). A probabilidade de um semáforo acusar a cor verde é 2/3. Portanto, a resposta correta é C(10, 1) * (2/3)^1 * (1/3)^(10-1) = (10*2/3*(1/3)^9) / 3^10 = (10*2/3*(1/3)^9) / 59049 = 20 / 59049 = 10 / 29524 = 0.000338."
172,2017,"
A energia solar vai abastecer parte da demanda de energia 
do campus de uma universidade brasileira. A instalação de 
painéis solares na área dos estacionamentos e na cobertura 
do  hospital  pediátrico  será  aproveitada  nas  instalações 
universitárias e também ligada na rede da companhia elétrica 
distribuidora de energia.

O  projeto  inclui  100  m²  de  painéis  solares  que  ficarão 
instalados nos estacionamentos, produzindo energia elétrica 
e  proporcionando  sombra  para  os  carros.  Sobre  o  hospital 
pediátrico  serão  colocados  aproximadamente  300  m²  de 
painéis, sendo 100 m² para gerar energia elétrica utilizada no 
campus, e 200 m² para geração de energia térmica, produzindo 
aquecimento de água utilizada nas caldeiras do hospital.

Suponha  que  cada  metro  quadrado  de  painel  solar 
para energia elétrica gere uma economia de 1 kWh por dia 
e cada metro quadrado produzindo energia térmica permita 
economizar  0,7  kWh  por  dia  para  a  universidade.  Em 
uma  segunda  fase  do  projeto,  será  aumentada  em  75% 
a  área  coberta  pelos  painéis  solares  que  geram  energia 
elétrica. Nessa fase também deverá ser ampliada a área 
de cobertura com painéis para geração de energia térmica.
Disponível em: http://agenciabrasil.ebc.com.br. Acesso em: 30 out. 2013 (adaptado).
","
Para  se  obter  o  dobro  da  quantidade  de  energia 
economizada  diariamente,  em  relação  à  primeira  fase, 
a área total dos painéis que geram energia térmica, em 
metro quadrado, deverá ter o valor mais próximo de
","{'A': ' 231.\n', 'B': ' 431.\n', 'C': ' 472.\n', 'D': ' 523.\n', 'E': ' 672.\n\n\n'}",{'C': ' 472.\n'},No,No,No,No,Yes,No,No,,,,,MATEMÁTICA E SUAS TECNOLOGIAS,AMARELO,{B: 431.},"Para encontrar a área total dos painéis que geram energia térmica na segunda fase, primeiro calculamos a área total dos painéis que geram energia elétrica na segunda fase, que será 100 m² (da primeira fase) + 75% de 100 m². Isso resulta em 175 m². Como a área total dos painéis que geram energia térmica é o dobro da área dos painéis que geram energia elétrica, a área total dos painéis que geram energia térmica será 2 * 175 m² = 350 m². Portanto, o valor mais próximo de 350 m² é 431 m²."
7,2017,"
PROPAGANDA — O exame dos textos e mensagens 
de  Propaganda  revela  que  ela  apresenta  posições 
parciais,  que  refletem  apenas  o  pensamento  de  uma 
minoria, como se exprimissem, em vez disso, a convicção 
de  uma  população;  trata-se,  no  fundo,  de  convencer  o 
ouvinte ou o leitor de que, em termos de opinião, está fora 
do caminho certo, e de induzi-lo a aderir às teses que lhes 
são apresentadas, por um mecanismo bem conhecido da 
psicologia social, o do conformismo induzido por pressões 
do grupo sobre o indivíduo isolado.

BOBBIO, N.; MATTEUCCI, N.; PASQUINO, G. Dicionário de política.
Brasília: UnB, 1998 (adaptado).
","
De  acordo  com  o  texto,  as  estratégias  argumentativas 
e  o  uso  da  linguagem  na  produção  da  propaganda 
favorecem a
","{'A': ' reflexão da sociedade sobre os produtos anunciados.\n', 'B': ' difusão  do  pensamento  e  das  preferências  das grandes massas.\n', 'C': ' imposição das ideias e posições de grupos específicos.\n', 'D': ' decisão consciente do consumidor a respeito de sua compra.\n', 'E': ' identificação  dos  interesses  do  responsável  pelo produto divulgado.\n\n'}",{'C': ' imposição das ideias e posições de grupos específicos.\n'},No,No,No,No,No,Yes,No,,,,,"LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS",AMARELO,{C: imposição das ideias e posições de grupos específicos.},"O texto menciona que a propaganda apresenta posições parciais que buscam convencer o ouvinte ou leitor a aderir às teses apresentadas, induzindo ao conformismo por pressões do grupo sobre o indivíduo isolado. Portanto, a estratégia argumentativa e o uso da linguagem na produção da propaganda favorecem a imposição das ideias e posições de grupos específicos."
8,2017,"
Sítio Gerimum
Este é o meu lugar [...]
Meu Gerimum é com g
Você pode ter estranhado
Gerimum em abundância
Aqui era plantado
E com a letra g
Meu lugar foi registrado.

OLIVEIRA, H. D. Língua Portuguesa, n. 88, fev. 2013 (fragmento).
","
Nos  versos  de  um  menino  de  12  anos,  o  emprego  da 
palavra “Gerimum” grafada com a letra “g” tem por objetivo
","{'A': ' valorizar usos informais caracterizadores da norma nacional.\n', 'B': '  confirmar  o  uso  da  norma-padrão  em  contexto  da linguagem poética.\n', 'C': ' enfatizar  um  processo  recorrente  na  transformação da língua portuguesa.\n', 'D': ' registrar a diversidade étnica e linguística presente no território brasileiro.\n', 'E': '  reafirmar  discursivamente  a  forte  relação  do  falante com seu lugar de origem.\n\n'}",{'E': '  reafirmar  discursivamente  a  forte  relação  do  falante com seu lugar de origem.\n\n'},No,No,No,No,No,Yes,No,,,,,"LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS",AMARELO,{E: reafirmar discursivamente a forte relação do falante com seu lugar de origem.},"O emprego da palavra 'Gerimum' grafada com a letra 'g' nos versos de um menino de 12 anos tem como objetivo reafirmar discursivamente a forte relação do falante com seu lugar de origem. Isso ocorre porque a grafia com 'g' pode indicar uma forma mais coloquial ou regional da palavra, ressaltando a ligação afetiva e cultural do autor com o local mencionado."
9,2017,"
Romanos usavam redes sociais há dois mil anos, diz livro

Ao tuitar ou comentar embaixo do post de um de seus 
vários amigos no Facebook, você provavelmente se sente 
privilegiado por viver em um tempo na história em que é 
possível alcançar de forma imediata uma vasta rede de 
contatos por meio de um simples clique no botão “enviar”. 
Você  talvez  também  reflita  sobre  como  as  gerações 
passadas puderam viver sem mídias sociais, desprovidas 
da capacidade de verem e serem vistas, de receber, gerar 
e interagir com uma imensa carga de informações. Mas o 
que você talvez não saiba é que os seres humanos usam 
ferramentas de interação social há mais de dois mil anos. 
É o que afirma Tom Standage, autor do livro Writing on the 
Wall — Social Media, The first 2 000 Years (Escrevendo 
no mural — mídias sociais, os primeiros 2 mil anos, em 
tradução livre).

Segundo  Standage,  Marco  Túlio  Cícero,  filósofo  e 
político romano, teria sido, junto com outros membros da 
elite romana, precursor do uso de redes sociais. O autor 
relata como Cícero usava um escravo, que posteriormente 
tornou-se seu escriba, para redigir mensagens em rolos 
de papiro que eram enviados a uma espécie de rede de 
contatos. Estas pessoas, por sua vez, copiavam seu texto, 
acrescentavam seus próprios comentários e repassavam 
adiante. “Hoje temos computadores e banda larga, mas os 
romanos tinham escravos e escribas que transmitiam suas 
mensagens”,  disse  Standage  à  BBC  Brasil.  “Membros 
da  elite  romana  escreviam  entre  si  constantemente, 
comentando sobre as últimas movimentações políticas e 
expressando opiniões.”

Além do papiro, outra plataforma comumente utilizada 
pelos romanos era uma tábua de cera do tamanho e da 
forma de um tablet moderno, em que escreviam recados, 
perguntas  ou  transmitiam  os  principais  pontos  da  acta
diurna,  um  “jornal”  exposto  diariamente  no  Fórum  de 
Roma. Essa tábua, o “iPad da Roma Antiga”, era levada 
por  um  mensageiro  até  o  destinatário,  que  respondia 
embaixo da mensagem.

NIDECKER, F. Disponível em: www.bbc.co.uK. Acesso em: 7 nov. 2013 (adaptado).
","
Na  reportagem,  há  uma  comparação  entre  tecnologias 
de  comunicação  antigas  e  atuais.  Quanto  ao  gênero 
mensagem, identifica-se como característica que perdura 
ao longo dos tempos o(a)
","{'A': ' imediatismo das respostas.\n', 'B': ' compartilhamento de informações.\n', 'C': ' interferência direta de outros no texto original.\n', 'D': ' recorrência de seu uso entre membros da elite.\n', 'E': ' perfil social dos envolvidos na troca comunicativa.\n\n'}",{'B': ' compartilhamento de informações.\n'},No,No,Yes,No,No,Yes,No,,,,,"LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS",AMARELO,{B: compartilhamento de informações.},"A comparação feita na reportagem destaca a característica do compartilhamento de informações como algo que perdura ao longo do tempo, tanto nas tecnologias de comunicação antigas quanto nas atuais."
10,2017,"
Textos e hipertextos: procurando o equilíbrio
Há  um  medo  por  parte  dos  pais  e  de  alguns 
professores  de  as  crianças  desaprenderem  quando 
navegam, medo de elas viciarem, de obterem informação 
não confiável, de elas se isolarem do mundo real, como 
se o computador fosse um agente do mal, um vilão. Esse 
medo é reforçado pela mídia, que costuma apresentar o 
computador como um agente negativo na aprendizagem 
e  na  socialização  dos  usuários.  Nós  sabemos  que 
ninguém corre o risco de desaprender quando navega, 
seja em ambientes digitais ou em materiais impressos, 
mas é preciso ver o que se está aprendendo e algumas 
vezes  interferir  nesse  processo  a  fim  de  otimizar  ou 
orientar a aprendizagem, mostrando aos usuários outros 
temas, outros caminhos, outras possibilidades diferentes 
daquelas  que  eles  encontraram  sozinhos  ou  daquelas 
que  eles  costumam  usar.  É  preciso,  algumas  vezes, 
negociar o uso para que ele não seja exclusivo, uma vez 
que há outros meios de comunicação, outros meios de 
informação e outras alternativas de lazer. É uma questão 
de equilibrar e não de culpar.

COSCARELLI, C. V. Linguagem em (Dis)curso, n. 3, set.-dez. 2009.
","
A  autora  incentiva  o  uso  da  internet  pelos  estudantes, 
ponderando  sobre  a  necessidade  de  orientação  a  esse 
uso, pois essa tecnologia
","{'A': '  está repleta de informações confiáveis que constituem fonte única para a aprendizagem dos alunos.\n', 'B': ' exige  dos  pais  e  professores  que  proíbam  seu  uso abusivo para evitar que se torne um vício.\n', 'C': ' tende a se tornar um agente negativo na aprendizagem e na socialização de crianças e jovens.\n', 'D': ' possibilita  maior  ampliação  do  conhecimento  de mundo quando a aprendizagem é direcionada.\n', 'E': ' leva ao isolamento do mundo real e ao uso exclusivo do computador se a navegação for desmedida.\n\n'}",{'D': ' possibilita  maior  ampliação  do  conhecimento  de mundo quando a aprendizagem é direcionada.\n'},No,No,No,No,No,Yes,No,,,,,"LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS",AMARELO,{D: possibilita maior ampliação do conhecimento de mundo quando a aprendizagem é direcionada.},"A autora incentiva o uso da internet pelos estudantes, ponderando sobre a necessidade de orientação a esse uso, pois essa tecnologia permite uma maior ampliação do conhecimento de mundo quando a aprendizagem é direcionada, mostrando aos usuários outros temas, outros caminhos e outras possibilidades diferentes."
11,2017,"
O mundo revivido

Sobre esta casa e as árvores que o tempo
esqueceu de levar. Sobre o curral
de pedra e paz e de outras vacas tristes
chorando a lua e a noite sem bezerros.
Sobre a parede larga deste açude
onde outras cobras verdes se arrastavam,
e pondo o sol nos seus olhos parados
iam colhendo sua safra de sapos.
Sob as constelações do sul que a noite
armava e desarmava: as Três Marias,
o Cruzeiro distante e o Sete-Estrelo.
Sobre este mundo revivido em vão,
a lembrança de primos, de cavalos,
de silêncio perdido para sempre.

DOBAL, H. A província deserta. Rio de Janeiro: Artenova, 1974.
","
No  processo  de  reconstituição  do  tempo  vivido,  o  eu 
lírico  projeta  um  conjunto  de  imagens  cujo  lirismo  se 
fundamenta no
","{'A': ' inventário das memórias evocadas afetivamente.\n', 'B': '  reflexo da saudade no desejo de voltar à infância.\n', 'C': ' sentimento de inadequação com o presente vivido.\n', 'D': ' ressentimento com as perdas materiais e humanas.\n', 'E': '  lapso no fluxo temporal dos eventos trazidos à cena.\n'}",{'A': ' inventário das memórias evocadas afetivamente.\n'},No,No,No,No,No,Yes,No,,,,,"LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS",AMARELO,{A: inventário das memórias evocadas afetivamente.},"O eu lírico do poema projeta um conjunto de imagens que remetem a lembranças do passado, evocando memórias afetivas. Essas memórias são como um inventário emocional das experiências vividas, trazendo à tona sentimentos e sensações ligados a essas lembranças."
12,2017,"
 A  ascensão  social  por  meio  do  esporte  mexe  com 
o  imaginário  das  pessoas,  pois  em  poucos  anos  um 
adolescente  pode  se  tornar  milionário  caso  tenha  um 
bom desempenho esportivo. Muitos meninos de famílias 
pobres  jogam  com  o  objetivo  de  conseguir  dinheiro 
para oferecer uma boa qualidade de vida à família. Isso 
aproximou mais ainda o futebol das camadas mais pobres 
da sociedade, tornando-o cada vez mais popular.

  Acontece  que  esses  jovens  sonham  com  fama  e 
dinheiro, enxergando no futebol o único caminho possível 
para o sucesso. No entanto, eles não sabem da grande 
dificuldade  que  existe  no  início  dessa  jornada  em  que 
a minoria alcança a carreira profissional. Esses garotos 
abandonam a escola pela ilusão de vencer no futebol, à 
qual a maioria sucumbe.

 O caminho até o profissionalismo acontece por meio 
de  um  longo  processo  seletivo  que  os  jovens  têm  de 
percorrer. Caso não seja selecionado, esse atleta poderá 
ter que abandonar a carreira involuntariamente por falta 
de uma equipe que o acolha. Alguns podem acabar em 
subempregos,  à  margem  da  sociedade,  ou  até  mesmo 
em vícios decorrentes desse fracasso e dessa desilusão. 
Isso acontece porque no auge da sua formação escolar 
e  na  condição  juvenil  de  desenvolvimento,  eles  não  se 
preparam e não são devidamente orientados para buscar 
alternativas  de  experiências  mais  amplas  de  ocupação 
fora e além do futebol.

BALZANO, O. N.; MORAIS, J. S. A formação do jogador de futebol e sua relação
 com a escola. EFDeportes, n. 172, set. 2012 (adaptado).
","
Ao abordar o fato de, no Brasil, muitos jovens depositarem 
suas esperanças de futuro no futebol, o texto critica o(a)
","{'A': ' despreparo dos jogadores de futebol para ajudarem suas famílias a superar a miséria. \n', 'B': ' garantia de ascensão social dos jovens pela carreira de jogador de futebol. \n', 'C': ' falta de investimento dos clubes para que os atletas possam atuar profissionalmente e viver do futebol. \n', 'D': ' investimento  reduzido  dos  atletas  profissionais  em sua formação escolar, gerando frustração e desilusão profissional no esporte. \n', 'E': ' despreocupação  dos  sujeitos  com  uma  formação paralela  à  esportiva,  para habilitá-los  a  atuar  em outros setores da vida.\n\n'}","{'E': ' despreocupação  dos  sujeitos  com  uma  formação paralela  à  esportiva,  para habilitá-los  a  atuar  em outros setores da vida.\n\n'}",No,No,No,No,No,Yes,No,,,,,"LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS",AMARELO,"{E: despreocupação dos sujeitos com uma formação paralela à esportiva, para habilitá-los a atuar em outros setores da vida.}","O texto critica a falta de preparo dos jovens jogadores de futebol para buscarem alternativas de ocupação fora do esporte, levando à ilusão de que o futebol é o único caminho para o sucesso. Isso demonstra a importância de uma formação paralela à esportiva para habilitá-los a atuar em diferentes áreas da vida."
13,2017,"
Garcia  tinha-se  chegado  ao  cadáver,  levantara  o 
lenço  e  contemplara  por  alguns  instantes  as  feições 
defuntas. Depois, como se a morte espiritualizasse tudo,
inclinou-se e beijou-a na testa. Foi nesse momento que 
Fortunato  chegou  à  porta.  Estacou  assombrado;  não 
podia ser o beijo da amizade, podia ser o epílogo de um 
livro adúltero [...].

Entretanto, Garcia inclinou-se ainda para beijar outra 
vez o cadáver, mas então não pôde mais. O beijo rebentou 
em soluços, e os olhos não puderam conter as lágrimas, 
que  vieram  em  borbotões,  lágrimas  de  amor  calado,  e 
irremediável desespero. Fortunato, à porta, onde ficara, 
saboreou  tranquilo  essa  explosão  de  dor  moral  que  foi 
longa, muito longa, deliciosamente longa.

ASSIS, M. A causa secreta. Disponível em: www.dominiopublico.gov.br. 
Acesso em: 9 out. 2015.
","
No  fragmento,  o  narrador  adota  um  ponto  de  vista  que 
acompanha a perspectiva de Fortunato. O que singulariza 
esse procedimento narrativo é o registro do(a)
","{'A': ' indignação face à suspeita do adultério da esposa.\n', 'B': ' tristeza compartilhada pela perda da mulher amada.\n', 'C': ' espanto diante da demonstração de afeto de Garcia.\n', 'D': ' prazer  da  personagem  em  relação  ao  sofrimento alheio.\n', 'E': ' superação  do  ciúme  pela  comoção  decorrente  da morte.\n\n'}",{'D': ' prazer  da  personagem  em  relação  ao  sofrimento alheio.\n'},No,No,No,No,No,Yes,No,,,,,"LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS",AMARELO,{C: espanto diante da demonstração de afeto de Garcia.},"O narrador adota o ponto de vista de Fortunato, que fica estacado e assombrado ao presenciar a cena de Garcia beijando o cadáver com demonstrações de afeto, o que singulariza o procedimento narrativo como o registro do espanto diante dessa demonstração de afeto de Garcia."
