index,id,area,year,context,question,bloom_level,difficult_level,options,correct_answer,correct_answer_letter,correct_answer_text,response_json,relevance,adherence,answerability,correctness,feedback,rouge,bleu,system_answer,steps_answer
2,106,NATURAL SCIENCES AND THEIR TECHNOLOGIES,2017,"The toxicity of some substances is normally represented by an index known as LD50 (median lethal dose). It represents the dosage applied to a population of living beings that kills 50% of these individuals and is usually measured using rats as guinea pigs. This index is very important for humans, because by extrapolating the data obtained with the use of guinea pigs, it is possible to determine the tolerable level of food contamination, so that they can be consumed safely by people. The table presents three pesticides and their toxicities. The unit mg/kg indicates the mass of the substance ingested by the mass of the guinea pig.",What is the unit used to express the toxicity of a substance?,Remember,Beginner,"[{'A': 'mg/mL', 'B': 'mg/lb', 'C': 'mg/kg', 'D': 'mg/L', 'E': 'mg/mg'}]",['C'],C,mg/kg,"{'question': 'What is the unit used to express the toxicity of a substance?', 'bloom_level': 'Remember', 'difficulty_level': 'Beginner', 'options': [{'A': 'mg/mL', 'B': 'mg/lb', 'C': 'mg/kg', 'D': 'mg/L', 'E': 'mg/mg'}], 'correct_answer': ['C'], 'correct_answer_letter': 'C', 'correct_answer_text': 'mg/kg'}",,,,,,,,,
2,106,NATURAL SCIENCES AND THEIR TECHNOLOGIES,2017,"The toxicity of some substances is normally represented by an index known as LD50 (median lethal dose). It represents the dosage applied to a population of living beings that kills 50% of these individuals and is usually measured using rats as guinea pigs. This index is very important for humans, because by extrapolating the data obtained with the use of guinea pigs, it is possible to determine the tolerable level of food contamination, so that they can be consumed safely by people. The table presents three pesticides and their toxicities. The unit mg/kg indicates the mass of the substance ingested by the mass of the guinea pig.",Which of the following is a correct statement about the LD50 index?,Analyse,Advanced,"[{'A': 'The LD50 index is used to measure the toxicity of a substance in humans', 'B': 'The LD50 index represents the dosage applied to a population of living beings that kills 50% of these individuals', 'C': 'The LD50 index is a measure of the concentration of a substance in air', 'D': 'The LD50 index is used to compare the toxicity of different substances', 'E': 'The LD50 index is a measure of the effect of a substance on human health'}]",['B'],B,The LD50 index represents the dosage applied to a population of living beings that kills 50% of these individuals,"{'question': 'Which of the following is a correct statement about the LD50 index?', 'bloom_level': 'Analyse', 'difficulty_level': 'Advanced', 'options': [{'A': 'The LD50 index is used to measure the toxicity of a substance in humans', 'B': 'The LD50 index represents the dosage applied to a population of living beings that kills 50% of these individuals', 'C': 'The LD50 index is a measure of the concentration of a substance in air', 'D': 'The LD50 index is used to compare the toxicity of different substances', 'E': 'The LD50 index is a measure of the effect of a substance on human health'}], 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': 'The LD50 index represents the dosage applied to a population of living beings that kills 50% of these individuals'}",,,,,,,,,
2,106,NATURAL SCIENCES AND THEIR TECHNOLOGIES,2017,"The toxicity of some substances is normally represented by an index known as LD50 (median lethal dose). It represents the dosage applied to a population of living beings that kills 50% of these individuals and is usually measured using rats as guinea pigs. This index is very important for humans, because by extrapolating the data obtained with the use of guinea pigs, it is possible to determine the tolerable level of food contamination, so that they can be consumed safely by people. The table presents three pesticides and their toxicities. The unit mg/kg indicates the mass of the substance ingested by the mass of the guinea pig.",What is the specific population used to measure the LD50 index?,Remember,Beginner,"[{'A': 'Humans', 'B': 'Rats', 'C': 'Mice', 'D': 'Guinea pigs', 'E': 'Monkeys'}]",['B'],B,Rats,"{'question': 'What is the specific population used to measure the LD50 index?', 'bloom_level': 'Remember', 'difficulty_level': 'Beginner', 'options': [{'A': 'Humans', 'B': 'Rats', 'C': 'Mice', 'D': 'Guinea pigs', 'E': 'Monkeys'}], 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': 'Rats'}",,,,,,,,,
2,106,NATURAL SCIENCES AND THEIR TECHNOLOGIES,2017,"The toxicity of some substances is normally represented by an index known as LD50 (median lethal dose). It represents the dosage applied to a population of living beings that kills 50% of these individuals and is usually measured using rats as guinea pigs. This index is very important for humans, because by extrapolating the data obtained with the use of guinea pigs, it is possible to determine the tolerable level of food contamination, so that they can be consumed safely by people. The table presents three pesticides and their toxicities. The unit mg/kg indicates the mass of the substance ingested by the mass of the guinea pig.",Which of the following pesticides has a toxicity of 123 mg/kg?,Apply,Intermediate,"[{'A': 'Pesticide A', 'B': 'Pesticide B', 'C': 'Pesticide C', 'D': 'Pesticide A and B', 'E': 'Pesticide B and C'}]",['B'],B,Please refer to the table to determine the correct answer,"{'question': 'Which of the following pesticides has a toxicity of 123 mg/kg?', 'bloom_level': 'Apply', 'difficulty_level': 'Intermediate', 'options': [{'A': 'Pesticide A', 'B': 'Pesticide B', 'C': 'Pesticide C', 'D': 'Pesticide A and B', 'E': 'Pesticide B and C'}], 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': 'Please refer to the table to determine the correct answer'}",,,,,,,,,
3,109,NATURAL SCIENCES AND THEIR TECHNOLOGIES,2017,"
Researchers were able to stimulate the absorption of 
light energy in plants thanks to the use of carbon 
nanotubes. For this, carbon nanotubes 'inserted' into the interior of chloroplasts through a spontaneous assembly, through the membranes of the chloroplasts. Plant pigments absorb light radiation, electrons are 'excited' and move within the chloroplast membranes, and the plant then uses this electrical energy to produce sugars. Carbon nanotubes can absorb wavelengths usually not used by chloroplasts, and researchers had the idea of using them as 'antennas', stimulating the conversion of solar energy by chloroplasts, with increased electron transport.

Carbon nanotubes enhance plant photosynthesis.
 Available at: http://lqes.iqm.unicamp.br. Accessed on: Nov 14, 2014 (adapted).
",What is the main purpose of using carbon nanotubes in plant photosynthesis?,Apply,Beginner,"{'A': 'To enhance plant growth', 'B': 'To stimulate the absorption of light energy', 'C': 'To produce sugars', 'D': 'To increase electron transport', 'E': 'To decrease plant photosynthesis'}",['B'],B,To stimulate the absorption of light energy,"{'question': 'What is the main purpose of using carbon nanotubes in plant photosynthesis?', 'bloom_level': 'Apply', 'difficult_level': 'Beginner', 'options': {'A': 'To enhance plant growth', 'B': 'To stimulate the absorption of light energy', 'C': 'To produce sugars', 'D': 'To increase electron transport', 'E': 'To decrease plant photosynthesis'}, 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': 'To stimulate the absorption of light energy'}",,,,,,,,,
3,109,NATURAL SCIENCES AND THEIR TECHNOLOGIES,2017,"
Researchers were able to stimulate the absorption of 
light energy in plants thanks to the use of carbon 
nanotubes. For this, carbon nanotubes 'inserted' into the interior of chloroplasts through a spontaneous assembly, through the membranes of the chloroplasts. Plant pigments absorb light radiation, electrons are 'excited' and move within the chloroplast membranes, and the plant then uses this electrical energy to produce sugars. Carbon nanotubes can absorb wavelengths usually not used by chloroplasts, and researchers had the idea of using them as 'antennas', stimulating the conversion of solar energy by chloroplasts, with increased electron transport.

Carbon nanotubes enhance plant photosynthesis.
 Available at: http://lqes.iqm.unicamp.br. Accessed on: Nov 14, 2014 (adapted).
",What is the role of plant pigments in photosynthesis?,Understand,Intermediate,"{'A': 'To absorb light radiation', 'B': 'To produce sugars', 'C': 'To transport electrons', 'D': 'To regulate temperature', 'E': 'To control water flow'}",['A'],A,To absorb light radiation,"{'question': 'What is the role of plant pigments in photosynthesis?', 'bloom_level': 'Understand', 'difficult_level': 'Intermediate', 'options': {'A': 'To absorb light radiation', 'B': 'To produce sugars', 'C': 'To transport electrons', 'D': 'To regulate temperature', 'E': 'To control water flow'}, 'correct_answer': ['A'], 'correct_answer_letter': 'A', 'correct_answer_text': 'To absorb light radiation'}",,,,,,,,,
3,109,NATURAL SCIENCES AND THEIR TECHNOLOGIES,2017,"
Researchers were able to stimulate the absorption of 
light energy in plants thanks to the use of carbon 
nanotubes. For this, carbon nanotubes 'inserted' into the interior of chloroplasts through a spontaneous assembly, through the membranes of the chloroplasts. Plant pigments absorb light radiation, electrons are 'excited' and move within the chloroplast membranes, and the plant then uses this electrical energy to produce sugars. Carbon nanotubes can absorb wavelengths usually not used by chloroplasts, and researchers had the idea of using them as 'antennas', stimulating the conversion of solar energy by chloroplasts, with increased electron transport.

Carbon nanotubes enhance plant photosynthesis.
 Available at: http://lqes.iqm.unicamp.br. Accessed on: Nov 14, 2014 (adapted).
",What is the effect of carbon nanotubes on plant photosynthesis?,Remember,Advanced,"{'A': 'It enhances plant growth', 'B': 'It decreases plant photosynthesis', 'C': 'It has no effect on plant photosynthesis', 'D': 'It increases electron transport', 'E': 'It absorbs wavelengths usually not used by chloroplasts'}",['E'],E,It absorbs wavelengths usually not used by chloroplasts,"{'question': 'What is the effect of carbon nanotubes on plant photosynthesis?', 'bloom_level': 'Remember', 'difficult_level': 'Advanced', 'options': {'A': 'It enhances plant growth', 'B': 'It decreases plant photosynthesis', 'C': 'It has no effect on plant photosynthesis', 'D': 'It increases electron transport', 'E': 'It absorbs wavelengths usually not used by chloroplasts'}, 'correct_answer': ['E'], 'correct_answer_letter': 'E', 'correct_answer_text': 'It absorbs wavelengths usually not used by chloroplasts'}",,,,,,,,,
3,109,NATURAL SCIENCES AND THEIR TECHNOLOGIES,2017,"
Researchers were able to stimulate the absorption of 
light energy in plants thanks to the use of carbon 
nanotubes. For this, carbon nanotubes 'inserted' into the interior of chloroplasts through a spontaneous assembly, through the membranes of the chloroplasts. Plant pigments absorb light radiation, electrons are 'excited' and move within the chloroplast membranes, and the plant then uses this electrical energy to produce sugars. Carbon nanotubes can absorb wavelengths usually not used by chloroplasts, and researchers had the idea of using them as 'antennas', stimulating the conversion of solar energy by chloroplasts, with increased electron transport.

Carbon nanotubes enhance plant photosynthesis.
 Available at: http://lqes.iqm.unicamp.br. Accessed on: Nov 14, 2014 (adapted).
",What is the process by which plants convert solar energy into sugars?,Apply,Beginner,"{'A': 'Respiration', 'B': 'Photosynthesis', 'C': 'Mitosis', 'D': 'Meiosis', 'E': ' Fermentation'}",['B'],B,Photosynthesis,"{'question': 'What is the process by which plants convert solar energy into sugars?', 'bloom_level': 'Apply', 'difficult_level': 'Beginner', 'options': {'A': 'Respiration', 'B': 'Photosynthesis', 'C': 'Mitosis', 'D': 'Meiosis', 'E': ' Fermentation'}, 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': 'Photosynthesis'}",,,,,,,,,
3,109,NATURAL SCIENCES AND THEIR TECHNOLOGIES,2017,"
Researchers were able to stimulate the absorption of 
light energy in plants thanks to the use of carbon 
nanotubes. For this, carbon nanotubes 'inserted' into the interior of chloroplasts through a spontaneous assembly, through the membranes of the chloroplasts. Plant pigments absorb light radiation, electrons are 'excited' and move within the chloroplast membranes, and the plant then uses this electrical energy to produce sugars. Carbon nanotubes can absorb wavelengths usually not used by chloroplasts, and researchers had the idea of using them as 'antennas', stimulating the conversion of solar energy by chloroplasts, with increased electron transport.

Carbon nanotubes enhance plant photosynthesis.
 Available at: http://lqes.iqm.unicamp.br. Accessed on: Nov 14, 2014 (adapted).
",What is the role of chloroplasts in plant photosynthesis?,Understand,Intermediate,"{'A': 'To absorb light radiation', 'B': 'To produce sugars', 'C': 'To transport electrons', 'D': 'To regulate temperature', 'E': ""To 'insert' carbon nanotubes""}",['E'],E,To 'insert' carbon nanotubes,"{'question': 'What is the role of chloroplasts in plant photosynthesis?', 'bloom_level': 'Understand', 'difficult_level': 'Intermediate', 'options': {'A': 'To absorb light radiation', 'B': 'To produce sugars', 'C': 'To transport electrons', 'D': 'To regulate temperature', 'E': ""To 'insert' carbon nanotubes""}, 'correct_answer': ['E'], 'correct_answer_letter': 'E', 'correct_answer_text': ""To 'insert' carbon nanotubes""}",,,,,,,,,
3,109,NATURAL SCIENCES AND THEIR TECHNOLOGIES,2017,"
Researchers were able to stimulate the absorption of 
light energy in plants thanks to the use of carbon 
nanotubes. For this, carbon nanotubes 'inserted' into the interior of chloroplasts through a spontaneous assembly, through the membranes of the chloroplasts. Plant pigments absorb light radiation, electrons are 'excited' and move within the chloroplast membranes, and the plant then uses this electrical energy to produce sugars. Carbon nanotubes can absorb wavelengths usually not used by chloroplasts, and researchers had the idea of using them as 'antennas', stimulating the conversion of solar energy by chloroplasts, with increased electron transport.

Carbon nanotubes enhance plant photosynthesis.
 Available at: http://lqes.iqm.unicamp.br. Accessed on: Nov 14, 2014 (adapted).
",Why did researchers use carbon nanotubes as 'antennas' in plant photosynthesis?,Evaluate,Advanced,"{'A': 'To enhance plant growth', 'B': 'To stimulate the absorption of light energy', 'C': 'To produce sugars', 'D': 'To increase electron transport', 'E': 'To increase plant photosynthesis'}",['B'],B,To stimulate the absorption of light energy,"{'question': ""Why did researchers use carbon nanotubes as 'antennas' in plant photosynthesis?"", 'bloom_level': 'Evaluate', 'difficult_level': 'Advanced', 'options': {'A': 'To enhance plant growth', 'B': 'To stimulate the absorption of light energy', 'C': 'To produce sugars', 'D': 'To increase electron transport', 'E': 'To increase plant photosynthesis'}, 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': 'To stimulate the absorption of light energy'}",,,,,,,,,
