index,id,area,year,context,question,bloom_level,difficult_level,options,correct_answer,correct_answer_letter,correct_answer_text,response_json,relevance,adherence,answerability,correctness,feedback,rouge,bleu,system_answer,steps_answer
18,6,Administration,2022,"By the end of 2021, around 89.3 million people were displaced worldwide due to violence, persecution, human rights violations, or other conflicts in their places of origin. This contingent of forced displacements had already reached over 100 million people by May 2022, motivated by instabilities such as those in Afghanistan, some African countries, and the regions of Ukraine occupied by Russia, as well as other places where armed conflicts had been ongoing, such as in Syria. Available at acnur.org. Accessed on: June 21, 2022 (adapted). Description of the figure: The cartoon by artist Latuff depicts Syrian migrants fleeing the civil war towards Europe. On a beach, three characters watch the arrival of overcrowded boats with migrants: The first one, with his hands in his pockets, is wearing a gray suit with a dollar sign symbol on his back and says, 'I see cheap labor!'. Next to him, a lady wearing the flag of the European Union shows concern and says, 'I see a headache!'. Finally, with his back to the beach, the third one wears clothes with the colors of the US flag, bids farewell by touching the lady's shoulder, whistles, and says, 'I'll see you on my next military adventure!'.",What was the approximate number of people displaced worldwide by the end of 2021 due to various instabilities?,Remember,Beginner,"{'A': '50 million', 'B': '75 million', 'C': '89.3 million', 'D': '100 million', 'E': '120 million'}",['C'],C,89.3 million,"{'question': 'What was the approximate number of people displaced worldwide by the end of 2021 due to various instabilities?', 'bloom_level': 'Remember', 'difficult_level': 'Beginner', 'options': {'A': '50 million', 'B': '75 million', 'C': '89.3 million', 'D': '100 million', 'E': '120 million'}, 'correct_answer': ['C'], 'correct_answer_letter': 'C', 'correct_answer_text': '89.3 million'}",,,,,,,,,
18,6,Administration,2022,"By the end of 2021, around 89.3 million people were displaced worldwide due to violence, persecution, human rights violations, or other conflicts in their places of origin. This contingent of forced displacements had already reached over 100 million people by May 2022, motivated by instabilities such as those in Afghanistan, some African countries, and the regions of Ukraine occupied by Russia, as well as other places where armed conflicts had been ongoing, such as in Syria. Available at acnur.org. Accessed on: June 21, 2022 (adapted). Description of the figure: The cartoon by artist Latuff depicts Syrian migrants fleeing the civil war towards Europe. On a beach, three characters watch the arrival of overcrowded boats with migrants: The first one, with his hands in his pockets, is wearing a gray suit with a dollar sign symbol on his back and says, 'I see cheap labor!'. Next to him, a lady wearing the flag of the European Union shows concern and says, 'I see a headache!'. Finally, with his back to the beach, the third one wears clothes with the colors of the US flag, bids farewell by touching the lady's shoulder, whistles, and says, 'I'll see you on my next military adventure!'.",Which regions were mentioned as sources of forced displacements by May 2022?,Understand,Intermediate,"{'A': 'Europe and Asia', 'B': 'South America and Australia', 'C': 'Africa and Europe', 'D': 'Afghanistan, African countries, Ukraine, and Syria', 'E': 'North America and Antarctica'}",['D'],D,"Afghanistan, African countries, Ukraine, and Syria","{'question': 'Which regions were mentioned as sources of forced displacements by May 2022?', 'bloom_level': 'Understand', 'difficult_level': 'Intermediate', 'options': {'A': 'Europe and Asia', 'B': 'South America and Australia', 'C': 'Africa and Europe', 'D': 'Afghanistan, African countries, Ukraine, and Syria', 'E': 'North America and Antarctica'}, 'correct_answer': ['D'], 'correct_answer_letter': 'D', 'correct_answer_text': 'Afghanistan, African countries, Ukraine, and Syria'}",,,,,,,,,
18,6,Administration,2022,"By the end of 2021, around 89.3 million people were displaced worldwide due to violence, persecution, human rights violations, or other conflicts in their places of origin. This contingent of forced displacements had already reached over 100 million people by May 2022, motivated by instabilities such as those in Afghanistan, some African countries, and the regions of Ukraine occupied by Russia, as well as other places where armed conflicts had been ongoing, such as in Syria. Available at acnur.org. Accessed on: June 21, 2022 (adapted). Description of the figure: The cartoon by artist Latuff depicts Syrian migrants fleeing the civil war towards Europe. On a beach, three characters watch the arrival of overcrowded boats with migrants: The first one, with his hands in his pockets, is wearing a gray suit with a dollar sign symbol on his back and says, 'I see cheap labor!'. Next to him, a lady wearing the flag of the European Union shows concern and says, 'I see a headache!'. Finally, with his back to the beach, the third one wears clothes with the colors of the US flag, bids farewell by touching the lady's shoulder, whistles, and says, 'I'll see you on my next military adventure!'.","In the cartoon, which character represents a perspective focused on economic gain from migrants?",Apply,Advanced,"{'A': 'The lady with the European Union flag', 'B': 'The character in gray suit with a dollar sign', 'C': 'The character in US flag colors', 'D': 'None of the characters', 'E': 'All characters'}",['B'],B,The character in gray suit with a dollar sign,"{'question': 'In the cartoon, which character represents a perspective focused on economic gain from migrants?', 'bloom_level': 'Apply', 'difficult_level': 'Advanced', 'options': {'A': 'The lady with the European Union flag', 'B': 'The character in gray suit with a dollar sign', 'C': 'The character in US flag colors', 'D': 'None of the characters', 'E': 'All characters'}, 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': 'The character in gray suit with a dollar sign'}",,,,,,,,,
19,6,Administration,2022,"By the end of 2021, around 89.3 million people were displaced worldwide due to violence, persecution, human rights violations, or other conflicts in their places of origin. This contingent of forced displacements had already reached over 100 million people by May 2022, motivated by instabilities such as those in Afghanistan, some African countries, and the regions of Ukraine occupied by Russia, as well as other places where armed conflicts had been ongoing, such as in Syria. Available at acnur.org. Accessed on: June 21, 2022 (adapted). Description of the figure: The cartoon by artist Latuff depicts Syrian migrants fleeing the civil war towards Europe. On a beach, three characters watch the arrival of overcrowded boats with migrants: The first one, with his hands in his pockets, is wearing a gray suit with a dollar sign symbol on his back and says, 'I see cheap labor!'. Next to him, a lady wearing the flag of the European Union shows concern and says, 'I see a headache!'. Finally, with his back to the beach, the third person wears clothes with the colors of the US flag, bids farewell by touching the lady's shoulder, whistles, and says, 'I'll see you on my next military adventure!'","What was the approximate number of people displaced worldwide due to violence, persecution, human rights violations, or conflicts by the end of 2021?",Remember,Beginner,"{'A': '50 million', 'B': '75 million', 'C': '89.3 million', 'D': '100 million', 'E': '120 million'}",['C'],C,89.3 million,"{'question': 'What was the approximate number of people displaced worldwide due to violence, persecution, human rights violations, or conflicts by the end of 2021?', 'bloom_level': 'Remember', 'difficult_level': 'Beginner', 'options': {'A': '50 million', 'B': '75 million', 'C': '89.3 million', 'D': '100 million', 'E': '120 million'}, 'correct_answer': ['C'], 'correct_answer_letter': 'C', 'correct_answer_text': '89.3 million'}",,,,,,,,,
19,6,Administration,2022,"By the end of 2021, around 89.3 million people were displaced worldwide due to violence, persecution, human rights violations, or other conflicts in their places of origin. This contingent of forced displacements had already reached over 100 million people by May 2022, motivated by instabilities such as those in Afghanistan, some African countries, and the regions of Ukraine occupied by Russia, as well as other places where armed conflicts had been ongoing, such as in Syria. Available at acnur.org. Accessed on: June 21, 2022 (adapted). Description of the figure: The cartoon by artist Latuff depicts Syrian migrants fleeing the civil war towards Europe. On a beach, three characters watch the arrival of overcrowded boats with migrants: The first one, with his hands in his pockets, is wearing a gray suit with a dollar sign symbol on his back and says, 'I see cheap labor!'. Next to him, a lady wearing the flag of the European Union shows concern and says, 'I see a headache!'. Finally, with his back to the beach, the third person wears clothes with the colors of the US flag, bids farewell by touching the lady's shoulder, whistles, and says, 'I'll see you on my next military adventure!'",Which regions were mentioned as sources of forced displacements by May 2022?,Understand,Intermediate,"{'A': 'Europe and Asia', 'B': 'South America and Australia', 'C': 'Africa and Europe', 'D': 'Afghanistan, African countries, Ukraine, and Syria', 'E': 'North America and Antarctica'}",['D'],D,"Afghanistan, African countries, Ukraine, and Syria","{'question': 'Which regions were mentioned as sources of forced displacements by May 2022?', 'bloom_level': 'Understand', 'difficult_level': 'Intermediate', 'options': {'A': 'Europe and Asia', 'B': 'South America and Australia', 'C': 'Africa and Europe', 'D': 'Afghanistan, African countries, Ukraine, and Syria', 'E': 'North America and Antarctica'}, 'correct_answer': ['D'], 'correct_answer_letter': 'D', 'correct_answer_text': 'Afghanistan, African countries, Ukraine, and Syria'}",,,,,,,,,
19,6,Administration,2022,"By the end of 2021, around 89.3 million people were displaced worldwide due to violence, persecution, human rights violations, or other conflicts in their places of origin. This contingent of forced displacements had already reached over 100 million people by May 2022, motivated by instabilities such as those in Afghanistan, some African countries, and the regions of Ukraine occupied by Russia, as well as other places where armed conflicts had been ongoing, such as in Syria. Available at acnur.org. Accessed on: June 21, 2022 (adapted). Description of the figure: The cartoon by artist Latuff depicts Syrian migrants fleeing the civil war towards Europe. On a beach, three characters watch the arrival of overcrowded boats with migrants: The first one, with his hands in his pockets, is wearing a gray suit with a dollar sign symbol on his back and says, 'I see cheap labor!'. Next to him, a lady wearing the flag of the European Union shows concern and says, 'I see a headache!'. Finally, with his back to the beach, the third person wears clothes with the colors of the US flag, bids farewell by touching the lady's shoulder, whistles, and says, 'I'll see you on my next military adventure!'","In the cartoon, what does the character wearing a gray suit with a dollar sign symbol on his back say when observing the migrants arriving on the beach?",Apply,Advanced,"{'A': ""'I see hope.'"", 'B': ""'I see a humanitarian crisis.'"", 'C': ""'I see cheap labor.'"", 'D': ""'I see peace.'"", 'E': ""'I see equality.'""}",['C'],C,'I see cheap labor.',"{'question': 'In the cartoon, what does the character wearing a gray suit with a dollar sign symbol on his back say when observing the migrants arriving on the beach?', 'bloom_level': 'Apply', 'difficult_level': 'Advanced', 'options': {'A': ""'I see hope.'"", 'B': ""'I see a humanitarian crisis.'"", 'C': ""'I see cheap labor.'"", 'D': ""'I see peace.'"", 'E': ""'I see equality.'""}, 'correct_answer': ['C'], 'correct_answer_letter': 'C', 'correct_answer_text': ""'I see cheap labor.'""}",,,,,,,,,
20,6,Administration,2022,"By the end of 2021, around 89.3 million people were displaced worldwide due to violence, persecution, human rights violations, or other conflicts in their places of origin. This contingent of forced displacements had already reached over 100 million people by May 2022, motivated by instabilities such as those in Afghanistan, some African countries, and the regions of Ukraine occupied by Russia, as well as other places where armed conflicts had been ongoing, such as in Syria. Available at acnur.org. Accessed on: June 21, 2022 (adapted). Description of the figure: The cartoon by artist Latuff depicts Syrian migrants fleeing the civil war towards Europe. On a beach, three characters watch the arrival of overcrowded boats with migrants: The first one, with his hands in his pockets, is wearing a gray suit with a dollar sign symbol on his back and says, 'I see cheap labor!'. Next to him, a lady wearing the flag of the European Union shows concern and says, 'I see a headache!'. Finally, with his back to the beach, the third person wears clothes with the colors of the US flag, bids farewell by touching the lady's shoulder, whistles, and says, 'I'll see you on my next military adventure!'","What was the approximate number of people displaced worldwide due to violence, persecution, human rights violations, or conflicts by the end of 2021?",Remember,Beginner,"{'A': '50 million', 'B': '75 million', 'C': '89.3 million', 'D': '100 million', 'E': '120 million'}",['C'],C,89.3 million,"{'question': 'What was the approximate number of people displaced worldwide due to violence, persecution, human rights violations, or conflicts by the end of 2021?', 'bloom_level': 'Remember', 'difficult_level': 'Beginner', 'options': {'A': '50 million', 'B': '75 million', 'C': '89.3 million', 'D': '100 million', 'E': '120 million'}, 'correct_answer': ['C'], 'correct_answer_letter': 'C', 'correct_answer_text': '89.3 million'}",,,,,,,,,
20,6,Administration,2022,"By the end of 2021, around 89.3 million people were displaced worldwide due to violence, persecution, human rights violations, or other conflicts in their places of origin. This contingent of forced displacements had already reached over 100 million people by May 2022, motivated by instabilities such as those in Afghanistan, some African countries, and the regions of Ukraine occupied by Russia, as well as other places where armed conflicts had been ongoing, such as in Syria. Available at acnur.org. Accessed on: June 21, 2022 (adapted). Description of the figure: The cartoon by artist Latuff depicts Syrian migrants fleeing the civil war towards Europe. On a beach, three characters watch the arrival of overcrowded boats with migrants: The first one, with his hands in his pockets, is wearing a gray suit with a dollar sign symbol on his back and says, 'I see cheap labor!'. Next to him, a lady wearing the flag of the European Union shows concern and says, 'I see a headache!'. Finally, with his back to the beach, the third person wears clothes with the colors of the US flag, bids farewell by touching the lady's shoulder, whistles, and says, 'I'll see you on my next military adventure!'",Which regions were mentioned as sources of forced displacements by May 2022?,Understand,Intermediate,"{'A': 'Europe and Asia', 'B': 'South America and Australia', 'C': 'Africa and Europe', 'D': 'Afghanistan, African countries, Ukraine, and Syria', 'E': 'North America and Antarctica'}",['D'],D,"Afghanistan, African countries, Ukraine, and Syria","{'question': 'Which regions were mentioned as sources of forced displacements by May 2022?', 'bloom_level': 'Understand', 'difficult_level': 'Intermediate', 'options': {'A': 'Europe and Asia', 'B': 'South America and Australia', 'C': 'Africa and Europe', 'D': 'Afghanistan, African countries, Ukraine, and Syria', 'E': 'North America and Antarctica'}, 'correct_answer': ['D'], 'correct_answer_letter': 'D', 'correct_answer_text': 'Afghanistan, African countries, Ukraine, and Syria'}",,,,,,,,,
20,6,Administration,2022,"By the end of 2021, around 89.3 million people were displaced worldwide due to violence, persecution, human rights violations, or other conflicts in their places of origin. This contingent of forced displacements had already reached over 100 million people by May 2022, motivated by instabilities such as those in Afghanistan, some African countries, and the regions of Ukraine occupied by Russia, as well as other places where armed conflicts had been ongoing, such as in Syria. Available at acnur.org. Accessed on: June 21, 2022 (adapted). Description of the figure: The cartoon by artist Latuff depicts Syrian migrants fleeing the civil war towards Europe. On a beach, three characters watch the arrival of overcrowded boats with migrants: The first one, with his hands in his pockets, is wearing a gray suit with a dollar sign symbol on his back and says, 'I see cheap labor!'. Next to him, a lady wearing the flag of the European Union shows concern and says, 'I see a headache!'. Finally, with his back to the beach, the third person wears clothes with the colors of the US flag, bids farewell by touching the lady's shoulder, whistles, and says, 'I'll see you on my next military adventure!'","In the cartoon, what does the character wearing a gray suit with a dollar sign symbol on his back say when observing the migrants arriving on the beach?",Apply,Advanced,"{'A': ""'I see hope.'"", 'B': ""'I see a humanitarian crisis.'"", 'C': ""'I see cheap labor.'"", 'D': ""'I see peace.'"", 'E': ""'I see equality.'""}",['C'],C,'I see cheap labor.',"{'question': 'In the cartoon, what does the character wearing a gray suit with a dollar sign symbol on his back say when observing the migrants arriving on the beach?', 'bloom_level': 'Apply', 'difficult_level': 'Advanced', 'options': {'A': ""'I see hope.'"", 'B': ""'I see a humanitarian crisis.'"", 'C': ""'I see cheap labor.'"", 'D': ""'I see peace.'"", 'E': ""'I see equality.'""}, 'correct_answer': ['C'], 'correct_answer_letter': 'C', 'correct_answer_text': ""'I see cheap labor.'""}",,,,,,,,,
21,7,Administration,2022,"TEXT 1
Description of the Graph:
Title: Latin America, Caribbean (21 countries): Femicide or feminicide (2021) (in absolute numbers and rates per 100,000 women)
The following data are presented:
Countries - Absolute Number of Deaths - Deaths per 100,000 women (approximately)
Honduras - 227 - 4.8
Santa Lucia - 4 - 4.5
Trinidad and Tobago - 22 - 3.1
Dominican Republic - 132 - 2.4
El Salvador - 73 - 2.3
Bolivia - 113 - 2
Brazil - 1738 - 1.8
Panama - 31 - 1.5
Mexico - 948 - 1.6
Guatemala - 119 - 1.2
Uruguay - 19 - 1.1
Argentina - 251 - 1.1
Paraguay - 36 - 1
Ecuador - 79 - 0.9
Peru - 148 - 0.9
TEXT 2
Research results from the Economic Commission for Latin America and the Caribbean (ECLAC), linked to the United Nations (UN), indicate that, in addition to intimate femicide, perpetrated by partners or ex-partners of the victim, and systemic sexual femicide, where the victim is kidnapped and raped, there is lesbophobic or biphobic femicide, configured when the victim is bisexual or lesbian and is murdered because the aggressor believes she should be punished for her sexual orientation.
Available on the ebc website. Accessed on: Aug 22, 2022.",Which country in Latin America and the Caribbean had the highest number of femicide deaths in 2021?,Remember,Beginner,"[{'A': 'Brazil'}, {'B': 'Honduras'}, {'C': 'Mexico'}, {'D': 'Argentina'}, {'E': 'Peru'}]",['A'],A,Brazil,"{'question': 'Which country in Latin America and the Caribbean had the highest number of femicide deaths in 2021?', 'bloom_level': 'Remember', 'difficult_level': 'Beginner', 'options': [{'A': 'Brazil'}, {'B': 'Honduras'}, {'C': 'Mexico'}, {'D': 'Argentina'}, {'E': 'Peru'}], 'correct_answer': ['A'], 'correct_answer_letter': 'A', 'correct_answer_text': 'Brazil'}",,,,,,,,,
21,7,Administration,2022,"TEXT 1
Description of the Graph:
Title: Latin America, Caribbean (21 countries): Femicide or feminicide (2021) (in absolute numbers and rates per 100,000 women)
The following data are presented:
Countries - Absolute Number of Deaths - Deaths per 100,000 women (approximately)
Honduras - 227 - 4.8
Santa Lucia - 4 - 4.5
Trinidad and Tobago - 22 - 3.1
Dominican Republic - 132 - 2.4
El Salvador - 73 - 2.3
Bolivia - 113 - 2
Brazil - 1738 - 1.8
Panama - 31 - 1.5
Mexico - 948 - 1.6
Guatemala - 119 - 1.2
Uruguay - 19 - 1.1
Argentina - 251 - 1.1
Paraguay - 36 - 1
Ecuador - 79 - 0.9
Peru - 148 - 0.9
TEXT 2
Research results from the Economic Commission for Latin America and the Caribbean (ECLAC), linked to the United Nations (UN), indicate that, in addition to intimate femicide, perpetrated by partners or ex-partners of the victim, and systemic sexual femicide, where the victim is kidnapped and raped, there is lesbophobic or biphobic femicide, configured when the victim is bisexual or lesbian and is murdered because the aggressor believes she should be punished for her sexual orientation.
Available on the ebc website. Accessed on: Aug 22, 2022.","What is the femicide rate per 100,000 women in Trinidad and Tobago?",Understand,Intermediate,"[{'A': '1.1'}, {'B': '1.5'}, {'C': '2.4'}, {'D': '3.1'}, {'E': '4.5'}]",['D'],D,3.1,"{'question': 'What is the femicide rate per 100,000 women in Trinidad and Tobago?', 'bloom_level': 'Understand', 'difficult_level': 'Intermediate', 'options': [{'A': '1.1'}, {'B': '1.5'}, {'C': '2.4'}, {'D': '3.1'}, {'E': '4.5'}], 'correct_answer': ['D'], 'correct_answer_letter': 'D', 'correct_answer_text': '3.1'}",,,,,,,,,
21,7,Administration,2022,"TEXT 1
Description of the Graph:
Title: Latin America, Caribbean (21 countries): Femicide or feminicide (2021) (in absolute numbers and rates per 100,000 women)
The following data are presented:
Countries - Absolute Number of Deaths - Deaths per 100,000 women (approximately)
Honduras - 227 - 4.8
Santa Lucia - 4 - 4.5
Trinidad and Tobago - 22 - 3.1
Dominican Republic - 132 - 2.4
El Salvador - 73 - 2.3
Bolivia - 113 - 2
Brazil - 1738 - 1.8
Panama - 31 - 1.5
Mexico - 948 - 1.6
Guatemala - 119 - 1.2
Uruguay - 19 - 1.1
Argentina - 251 - 1.1
Paraguay - 36 - 1
Ecuador - 79 - 0.9
Peru - 148 - 0.9
TEXT 2
Research results from the Economic Commission for Latin America and the Caribbean (ECLAC), linked to the United Nations (UN), indicate that, in addition to intimate femicide, perpetrated by partners or ex-partners of the victim, and systemic sexual femicide, where the victim is kidnapped and raped, there is lesbophobic or biphobic femicide, configured when the victim is bisexual or lesbian and is murdered because the aggressor believes she should be punished for her sexual orientation.
Available on the ebc website. Accessed on: Aug 22, 2022.","Which country had the lowest femicide rate per 100,000 women in 2021?",Apply,Advanced,"[{'A': 'Ecuador'}, {'B': 'Paraguay'}, {'C': 'Uruguay'}, {'D': 'Argentina'}, {'E': 'Peru'}]",['C'],C,Uruguay,"{'question': 'Which country had the lowest femicide rate per 100,000 women in 2021?', 'bloom_level': 'Apply', 'difficult_level': 'Advanced', 'options': [{'A': 'Ecuador'}, {'B': 'Paraguay'}, {'C': 'Uruguay'}, {'D': 'Argentina'}, {'E': 'Peru'}], 'correct_answer': ['C'], 'correct_answer_letter': 'C', 'correct_answer_text': 'Uruguay'}",,,,,,,,,
22,7,Administration,2022,"TEXT 1
Description of the Graph:
Title: Latin America, Caribbean (21 countries): Femicide or feminicide (2021) (in absolute numbers and rates per 100,000 women)
The following data are presented:
Countries - Absolute Number of Deaths - Deaths per 100,000 women (approximately)
Honduras - 227 - 4.8
Santa Lucia - 4 - 4.5
Trinidad and Tobago - 22 - 3.1
Dominican Republic - 132 - 2.4
El Salvador - 73 - 2.3
Bolivia - 113 - 2
Brazil - 1738 - 1.8
Panama - 31 - 1.5
Mexico - 948 - 1.6
Guatemala - 119 - 1.2
Uruguay - 19 - 1.1
Argentina - 251 - 1.1
Paraguay - 36 - 1
Ecuador - 79 - 0.9
Peru - 148 - 0.9
TEXT 2
Research results from the Economic Commission for Latin America and the Caribbean (ECLAC), linked to the United Nations (UN), indicate that, in addition to intimate femicide, perpetrated by partners or ex-partners of the victim, and systemic sexual femicide, where the victim is kidnapped and raped, there is lesbophobic or biphobic femicide, configured when the victim is bisexual or lesbian and is murdered because the aggressor believes she should be punished for her sexual orientation.
Available on the ebc website. Accessed on: Aug 22, 2022.",Which country in Latin America and the Caribbean had the highest number of femicide deaths in 2021?,Remember,Beginner,"[{'A': 'Brazil'}, {'B': 'Honduras'}, {'C': 'Mexico'}, {'D': 'Argentina'}, {'E': 'Peru'}]",['A'],A,Brazil,"{'question': 'Which country in Latin America and the Caribbean had the highest number of femicide deaths in 2021?', 'bloom_level': 'Remember', 'difficult_level': 'Beginner', 'options': [{'A': 'Brazil'}, {'B': 'Honduras'}, {'C': 'Mexico'}, {'D': 'Argentina'}, {'E': 'Peru'}], 'correct_answer': ['A'], 'correct_answer_letter': 'A', 'correct_answer_text': 'Brazil'}",,,,,,,,,
22,7,Administration,2022,"TEXT 1
Description of the Graph:
Title: Latin America, Caribbean (21 countries): Femicide or feminicide (2021) (in absolute numbers and rates per 100,000 women)
The following data are presented:
Countries - Absolute Number of Deaths - Deaths per 100,000 women (approximately)
Honduras - 227 - 4.8
Santa Lucia - 4 - 4.5
Trinidad and Tobago - 22 - 3.1
Dominican Republic - 132 - 2.4
El Salvador - 73 - 2.3
Bolivia - 113 - 2
Brazil - 1738 - 1.8
Panama - 31 - 1.5
Mexico - 948 - 1.6
Guatemala - 119 - 1.2
Uruguay - 19 - 1.1
Argentina - 251 - 1.1
Paraguay - 36 - 1
Ecuador - 79 - 0.9
Peru - 148 - 0.9
TEXT 2
Research results from the Economic Commission for Latin America and the Caribbean (ECLAC), linked to the United Nations (UN), indicate that, in addition to intimate femicide, perpetrated by partners or ex-partners of the victim, and systemic sexual femicide, where the victim is kidnapped and raped, there is lesbophobic or biphobic femicide, configured when the victim is bisexual or lesbian and is murdered because the aggressor believes she should be punished for her sexual orientation.
Available on the ebc website. Accessed on: Aug 22, 2022.","What is the femicide rate per 100,000 women in Trinidad and Tobago?",Understand,Intermediate,"[{'A': '1.1'}, {'B': '1.5'}, {'C': '2.4'}, {'D': '3.1'}, {'E': '4.5'}]",['D'],D,3.1,"{'question': 'What is the femicide rate per 100,000 women in Trinidad and Tobago?', 'bloom_level': 'Understand', 'difficult_level': 'Intermediate', 'options': [{'A': '1.1'}, {'B': '1.5'}, {'C': '2.4'}, {'D': '3.1'}, {'E': '4.5'}], 'correct_answer': ['D'], 'correct_answer_letter': 'D', 'correct_answer_text': '3.1'}",,,,,,,,,
22,7,Administration,2022,"TEXT 1
Description of the Graph:
Title: Latin America, Caribbean (21 countries): Femicide or feminicide (2021) (in absolute numbers and rates per 100,000 women)
The following data are presented:
Countries - Absolute Number of Deaths - Deaths per 100,000 women (approximately)
Honduras - 227 - 4.8
Santa Lucia - 4 - 4.5
Trinidad and Tobago - 22 - 3.1
Dominican Republic - 132 - 2.4
El Salvador - 73 - 2.3
Bolivia - 113 - 2
Brazil - 1738 - 1.8
Panama - 31 - 1.5
Mexico - 948 - 1.6
Guatemala - 119 - 1.2
Uruguay - 19 - 1.1
Argentina - 251 - 1.1
Paraguay - 36 - 1
Ecuador - 79 - 0.9
Peru - 148 - 0.9
TEXT 2
Research results from the Economic Commission for Latin America and the Caribbean (ECLAC), linked to the United Nations (UN), indicate that, in addition to intimate femicide, perpetrated by partners or ex-partners of the victim, and systemic sexual femicide, where the victim is kidnapped and raped, there is lesbophobic or biphobic femicide, configured when the victim is bisexual or lesbian and is murdered because the aggressor believes she should be punished for her sexual orientation.
Available on the ebc website. Accessed on: Aug 22, 2022.","Which country had the lowest femicide rate per 100,000 women in 2021?",Apply,Advanced,"[{'A': 'Ecuador'}, {'B': 'Paraguay'}, {'C': 'Uruguay'}, {'D': 'Argentina'}, {'E': 'Peru'}]",['C'],C,Uruguay,"{'question': 'Which country had the lowest femicide rate per 100,000 women in 2021?', 'bloom_level': 'Apply', 'difficult_level': 'Advanced', 'options': [{'A': 'Ecuador'}, {'B': 'Paraguay'}, {'C': 'Uruguay'}, {'D': 'Argentina'}, {'E': 'Peru'}], 'correct_answer': ['C'], 'correct_answer_letter': 'C', 'correct_answer_text': 'Uruguay'}",,,,,,,,,
23,7,Administration,2022,"TEXT 1
Description of the Graph:
Title: Latin America, Caribbean (21 countries): Femicide or femicide (2021) (in absolute numbers and rates per 100,000 women)
The following data are presented:
Countries - Absolute Number of Deaths - Deaths per 100,000 women (approximately)
Honduras - 227 - 4.8
Santa Lucia - 4 - 4.5
Trinidad and Tobago - 22 - 3.1
Dominican Republic - 132 - 2.4
El Salvador - 73 - 2.3
Bolivia - 113 - 2
Brazil - 1738 - 1.8
Panama - 31 - 1.5
Mexico - 948 - 1.6
Guatemala - 119 - 1.2
Uruguay - 19 - 1.1
Argentina - 251 - 1.1
Paraguay - 36 - 1
Ecuador - 79 - 0.9
Peru - 148 - 0.9

TEXT 2
Research results from the Economic Commission for Latin America and the Caribbean (ECLAC), linked to the United Nations (UN), indicate that, in addition to intimate femicide, perpetrated by partners or ex-partners of the victim, and systemic sexual femicide, where the victim is kidnapped and raped, there is lesbophobic or biphobic femicide, configured when the victim is bisexual or lesbian and is murdered because the aggressor believes she should be punished for her sexual orientation.
Available on the ebc website. Accessed on: Aug 22, 2022.",Which country in Latin America and the Caribbean had the highest number of femicide deaths in 2021?,Remember,Beginner,"{'A': 'Brazil', 'B': 'Mexico', 'C': 'Honduras', 'D': 'Argentina', 'E': 'Peru'}",['A'],A,Brazil,"{'question': 'Which country in Latin America and the Caribbean had the highest number of femicide deaths in 2021?', 'bloom_level': 'Remember', 'difficult_level': 'Beginner', 'options': {'A': 'Brazil', 'B': 'Mexico', 'C': 'Honduras', 'D': 'Argentina', 'E': 'Peru'}, 'correct_answer': ['A'], 'correct_answer_letter': 'A', 'correct_answer_text': 'Brazil'}",,,,,,,,,
23,7,Administration,2022,"TEXT 1
Description of the Graph:
Title: Latin America, Caribbean (21 countries): Femicide or femicide (2021) (in absolute numbers and rates per 100,000 women)
The following data are presented:
Countries - Absolute Number of Deaths - Deaths per 100,000 women (approximately)
Honduras - 227 - 4.8
Santa Lucia - 4 - 4.5
Trinidad and Tobago - 22 - 3.1
Dominican Republic - 132 - 2.4
El Salvador - 73 - 2.3
Bolivia - 113 - 2
Brazil - 1738 - 1.8
Panama - 31 - 1.5
Mexico - 948 - 1.6
Guatemala - 119 - 1.2
Uruguay - 19 - 1.1
Argentina - 251 - 1.1
Paraguay - 36 - 1
Ecuador - 79 - 0.9
Peru - 148 - 0.9

TEXT 2
Research results from the Economic Commission for Latin America and the Caribbean (ECLAC), linked to the United Nations (UN), indicate that, in addition to intimate femicide, perpetrated by partners or ex-partners of the victim, and systemic sexual femicide, where the victim is kidnapped and raped, there is lesbophobic or biphobic femicide, configured when the victim is bisexual or lesbian and is murdered because the aggressor believes she should be punished for her sexual orientation.
Available on the ebc website. Accessed on: Aug 22, 2022.","What is the femicide rate per 100,000 women in Trinidad and Tobago?",Understand,Intermediate,"{'A': '1.1', 'B': '1.5', 'C': '2.4', 'D': '3.1', 'E': '4.8'}",['D'],D,3.1,"{'question': 'What is the femicide rate per 100,000 women in Trinidad and Tobago?', 'bloom_level': 'Understand', 'difficult_level': 'Intermediate', 'options': {'A': '1.1', 'B': '1.5', 'C': '2.4', 'D': '3.1', 'E': '4.8'}, 'correct_answer': ['D'], 'correct_answer_letter': 'D', 'correct_answer_text': '3.1'}",,,,,,,,,
