id,year,context,question,options,correct_answer,CE,DS,EK,IC,MR,TC,image,IU,ledor,figures,description,area,cor,system_answer,steps_answer
17,2023,"## Sun sets to the sound of Ravel's Bolero
The sun begins to descend behind the vegetation of Restinga Island, on the other side of the Paraíba River, coloring the sky in yellow, orange, and lilac. Then the first notes of the Bolero, by the French composer Maurice Ravel, played by the saxophonist Jurandy, are heard. This is the sunset at Jacaré Beach, in Cabedelo (Greater João Pessoa). After the Bolero, Jurandy plays Asa Branca, by Luiz Gonzaga, and Meu Sublime Torrão, by Genival Macedo, a kind of unofficial anthem of Paraíba. []","Jurandy's musical interpretation on the Sax, pseudonym of José Jurandy Félix, presents a repertoire characterized by","{'A': 'interrelationship of apparently distant aesthetic references.', 'B': 'valorization of songs that reveal messages of serenity.', 'C': 'consecration of the erudite repertoire as dominant culture.', 'D': 'initiative to stimulate the city's tourist vocation.', 'E': 'hierarchical division between musical genres and styles.'}",{'A': 'interrelationship of apparently distant aesthetic references.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{A: interrelationship of apparently distant aesthetic references.},"The passage describes Jurandy's musical interpretation as presenting a repertoire characterized by the interrelationship of apparently distant aesthetic references, making option A the correct answer."
20,2023,"## Tales and novels
João Alphonsus
It was a black cat, as befitting a cultivator of the good letters, who had already read Poe translated by Baudelaire. Black and fat. And slow. So fat and slow that at a certain point I observed that he was completely losing the characteristic qualities of the breed, which are in short the deadly hatred of rats. He didn't even scare them away anymore! The rats of Ouro Preto are also worthy and solemn - don't laugh - traditionalists... descendants of other rats who in those same mansions witnessed important events in our history... In the townhouse of Judge Tomás Antônio Gonzaga, imagine a meeting of the dreamy conspirators, with the ancestors of those rats strolling through the attic or even through the floor among the legs of the men absorbed in the hope of national independence! And then, the ancestors of those rodents that I now saw sliding subtly in my room could have climbed up the post of colonial ignominy, where Tiradentes' head was exposed! And when the orbits were ignominiously stripped, they could even have penetrated the recesses of that skull where literature truly burned, with the simplicity of heroism, the nationalist fever... []","Describing his cat, the narrator refers to the context and protagonists of the Inconfidência to create a disconcerting effect centered on","{'A': 'imaginative drawing of the colonial houses of Ouro Preto.', 'B': 'effect of erasing boundaries between fiction and reality.', 'C': 'established link between urban animals and literature.', 'D': 'subtle questioning about the sanity of the conspirators.', 'E': 'contrast between pompous austerity and repugnant image.'}",{'E': 'contrast between pompous austerity and repugnant image.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{C: established link between urban animals and literature.},The narrator refers to the context and protagonists of the Inconfidência to create a disconcerting effect centered on the established link between urban animals and literature.
21,2023,"## Shadows of bearded kings
José J. Veiga
While we were entertained by the vultures, other things were happening in the city. The Company imposed new prohibitions, some entirely silly, just for the pleasure of prohibiting (no one could spit upwards, or carry water in a gourd, or cover the sun with a sieve, as if everyone was abusing these oddities); but others were quite annoying, such as jumping over walls to take a shortcut, a tactic that almost everyone who didn't suffer from rheumatism had been adopting lately, especially the boys. And not trusting only in the prohibition, nor in the strength of the punishments, which were strict, the Company even ordered to embed glass shards in the walls. I found that to be an exaggeration, and commented on the matter with my mother. My father overheard from the room and came to explain. He said that in normal times one thing or another was enough; but now the Company could not admit any loophole in its orders; if someone disobeyed the prohibition they could cut themselves on the shards; if someone managed to jump over a wall by breaking the cut of some shards, or throwing a leather over it, they were caught by the prohibition, nhoc — and made the gesture of twisting a chicken's neck. []","From the perspective of the boy who narrates, the fictional facts offer a sketch of the political moment in the 1970s, represented here by","{'A': 'cult of fear, infiltrated in everyday situations.', 'B': 'feeling of doubt about the veracity of information.', 'C': 'dreamlike environment, outlined by disturbing images.', 'D': 'encouragement of economic development with private initiative.', 'E': 'urban space marked by a policy of isolating children.'}","{'A': 'cult of fear, infiltrated in everyday situations.'}",,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,"{A: cult of fear, infiltrated in everyday situations.}","The fictional facts in the passage depict the Company imposing new prohibitions and strict punishments, embedding glass shards in walls to prevent disobedience. This reflects a cult of fear infiltrated in everyday situations, as the boy's father explains the severity of the Company's orders."
22,2023,"## Crumbs
Ana Martins Marques
Between the white towel and a coffee pot
it would be inappropriate to say
I no longer love you.
Something more solemn was needed,
a Japanese garden
for the losses thought of,
a storm nocturne
to burst with pain,
a beach of stones to cry
in silence, a high bed
to the incense of farewell,
a window
facing the abyss.
However, you lower your eyes
and slowly collect the bread crumbs on the table set for two. []","In this poem, the representation of the feeling of love recovers the lyric tradition, but adjusts to the contemporary view by","{'A': 'invoke the interlocutor to take a stand.', 'B': 'question the validity of romantic involvement.', 'C': 'dilute in banality the commotion of a frustrated love.', 'D': 'transform conflicting emotions of the couple into peace.', 'E': 'condition the existence of passion to idealized spaces.'}",{'C': 'dilute in banality the commotion of a frustrated love.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{E: condition the existence of passion to idealized spaces.},"The poem describes the need for idealized spaces like a Japanese garden, a storm nocturne, a beach of stones, a high bed, and a window facing the abyss to convey the feeling of love. This suggests that the representation of love in the poem is conditioned by the existence of passion to idealized spaces."
23,2023,"## Crooked Plow
Itamar Vieira Junior
After a long time, I decided to try to speak, because I was alone venturing into the same path that Donana used to enter. I still remember the word I chose: plow. I delighted in watching my father guiding the old farm plow carried by the ox, tearing the earth to then throw grains of rice in brown and red clods turned over. I liked the round, easy and noisy sound it had when pronounced. 'I'm going to work on the plow.' 'I'm going to plow the land.' 'It would be good to have a new plow, this plow is crooked and old.' The sound that left my mouth was an aberration, a disorder, as if there was a hot egg in place of the missing piece of the tongue. It was a crooked, deformed plow, which penetrated the earth in such a way as to leave it infertile, destroyed, torn apart. []","With the loss of part of the tongue in childhood, the narrator tries to speak again. This attempt reveals an experience that","{'A': 'reflects the father's view on the planting stages.', 'B': 'metaphorizes language as a farming tool.', 'C': 'explicit, in the search for the word, the fear of loneliness.', 'D': 'confirms the narrator's frustration with the land.', 'E': 'suggests, in the absence of language, the stagnation of time.'}",{'B': 'metaphorizes language as a farming tool.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{B: metaphorizes language as a farming tool.},"The narrator's attempt to speak again after losing part of the tongue in childhood is described as choosing the word 'plow' to express his experience. This choice of word and the description of the plow tearing the earth can be interpreted as a metaphor for language being a tool for communication and expression, similar to how a plow is a tool for farming."
25,2023,"## Rakushisha
Adriana Lisboa
And so things continued to happen between the two, almost in scares, a great by chance with tics of definitive gestures. With Never Again offering itself all the time, it would be enough to say it was a pleasure to have met you, it would be enough not to exchange phones or emails and bury the randomness with the lime of wisdom — nothing could be definitive, the encounters lasted two hours or two decades or twice that, but at some point it would necessarily be the end. Of all great loves. Of all the small ones. Of all the vows, promises, of all the in-joy-and-sorrow. Of all the non-loves, the disaffections, the marriages forever, the grudges forever, of all the parallels that only become viable in the abstraction of geometry, of all the small passions and all the great passions, of everything that stops at the antechamber of passion, of all the unexperienced bonds, of all. []","The resource that promotes textual progression, contributing to the construction of the idea that love relationships have a common plot, is","{'A': 'repetition of the indefinite pronoun “all”.', 'B': 'use of the dash in marking the appositive.', 'C': 'resumption of the antecedent by the pronoun “this”.', 'D': 'opposition of ideas marked by the conjunction “but”.', 'E': 'substantiation of expressions by the preposition of the article.'}",{'A': 'repetition of the indefinite pronoun “all”.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{A: repetition of the indefinite pronoun “all”.},"The answer can be found by analyzing the text where the word 'all' is repeated multiple times, indicating a common plot in love relationships."
26,2023,"## Roberta Estrela D'Alva (excerpt)
The throat is the cave that holds the sound
The throat is between the mind and the heart
Things come from above, things come from below and suddenly a knot (and what do I want to say?)
Sometimes, a strange thing happens
When I want to speak I shout, when I want to scream I speak, the result
Silence. []",The emotive function present in the poem fulfills the purpose of the lyrical self to,"{'A': 'reveal love disappointments.', 'B': 'reflect on the censorship of its voice.', 'C': 'express the difficulty of communication.', 'D': 'highlight the existence of external pressures.', 'E': 'manifest the pains of the creation process.'}",{'C': 'express the difficulty of communication.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{C: express the difficulty of communication.},"The emotive function present in the poem reflects the challenges and complexities of communication, as seen in the lines describing the struggle between speaking, shouting, and silence."
27,2023,"## Ponciá Vicêncio
Conceição Evaristo
Someone had recently cut the grass, which during the rainy season grew and surrounded Ponciá Vicêncio's mother's house and Luandi's. There were also traces that the land had been turned over, as if someone was going to plant a small field there. Luandi smiled. His mother must be quite strong, as she was still working the land. He sang loudly a song he had learned from his father when they worked on the white men's land. It was a song that the older blacks taught the younger ones. They said it was a returning song, which the men, back in Africa, always sang when they were returning from fishing, hunting, or somewhere. Luandi's father, on the day he wanted to please his wife, used to sing that song as he approached home. Luandi did not understand the words of the song; however, he knew it was a language that some blacks still spoke, especially the elderly. It was a cheerful song. Luandi, besides singing, followed the rhythm by clapping his hands on an imaginary drum. He was returning to the land. He was coming home. He arrived singing, dancing the sweet and victorious return song. []",Reading the text allows us to recognize the 'return song' as a linguistic heritage that,"{'A': 'represents the memory of an extinct African language.', 'B': 'exalts the routine performed by young Afro-descendants.', 'C': 'preserves African ancestry through oral tradition.', 'D': 'rescues African musicality through intelligible words.', 'E': 'harks back to the sadness of older blacks missing Africa.'}",{'C': 'preserves African ancestry through oral tradition.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{C: preserves African ancestry through oral tradition.},"The 'return song' mentioned in the text is described as a song passed down from older blacks to younger ones, representing a form of oral tradition that preserves African ancestry and cultural heritage."
31,2023,"## Eliane Brum
In the beginning was the Word. The sentence that opens the first chapter of the Gospel of John and refers to the creation of the world, as Genesis also does, is the most famous in the Bible. The idea that the world is created by the word, however, is so structuring that it is present in other religions, far beyond those founded in Christianity. As humans, language is the world we inhabit. Just try to imagine a world where we cannot use words to talk about ourselves and others to understand what that means. Or a world in which what you say is not understood by others, and what others say is not understood by you.
What happens then when the word is destroyed and, with it, language?
For centuries, in different societies and languages, it is important to remember, language has served — and still serves — to maintain privileges of powerful groups and leave everyone else out. Who understands the language of lawyers, judges, and prosecutors, the language of doctors, the language of bureaucrats, the language of scientists? Most of the population has been subjected to the violence of being deliberately prevented from understanding the language of those who determine their destinies.
If the beginning is the Word, the end can be silence. Even if it is filled with screams among those who no longer have a common language to understand each other. []","In this text, the strategy used to convince the reader that a large portion of the population does not understand the language of those in power was","{'A': 'reveal the religious origin of language.', 'B': 'question the fear about the future of language.', 'C': 'describe the relationship between society and language.', 'D': 'present the consequences of the crumbling of language.', 'E': 'criticize the obstacle promoted by specialized uses of language.'}",{'E': 'criticize the obstacle promoted by specialized uses of language.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{E: criticize the obstacle promoted by specialized uses of language.},"The text discusses how language has been used by powerful groups to maintain privileges and exclude others. It highlights the violence of deliberately preventing understanding of specialized languages like those used by lawyers, doctors, and scientists. Therefore, the strategy used in the text is to criticize the obstacle promoted by specialized uses of language."
32,2023,"A group of researchers from the Federal University of Ceará developed a dictionary to translate symptoms of diseases from popular language to medical terms. Defruço, chanha, and piloura, for example, may be known terms for many, but during a medical consultation, ignorance can mean a wrong diagnosis.","By recording regional uses of terms in the medical field, researchers","{'A': 'pointed out errors motivated by ignorance of local linguistic variety.', 'B': 'explained problems caused by communication incapacity.', 'C': 'discovered new symptoms of existing diseases in the community.', 'D': 'provided a better understanding of patients' symptoms.', 'E': 'disclosed a new list of diseases characteristic of the locality.'}",{'D': 'provided a better understanding of patients' symptoms.'},,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,{D: provided a better understanding of patients' symptoms.},"The researchers developed a dictionary to translate symptoms from popular language to medical terms, aiming to provide a better understanding of patients' symptoms during medical consultations."
34,2023,"How good it is to meet the readers of Revista da Cultura through a publication with a different visual, quality content and expanded interests! 'culture', this simple name, and I would even say familiar, is born between two brackets facing outwards. And it is not by chance: they are open, receptive signs, conducive to the circulation of ideas. The DNA of the publication remains the same, after all, for many years we have put together our editions with subjects taken from the shelves of a large bookstore - and it will continue to be so. Literature, sociology, philosophy, arts... it will never be difficult to put together the magazine's agenda because books teach us that monotony is only for those who do not read. []",I dare to use brackets in a non-standard way to name the magazine attributes them a new function and is correlated to,"{'A': 'target audience profile, consisting of demanding readers specialized in academic reading.', 'B': 'editor's purpose, drawing attention to normative rigor in the magazine's texts.', 'C': 'thematic selection exclusivity, focused on the area of human sciences.', 'D': 'magazine's identity, focused on the reception and promotion of circulating ideas in books.', 'E': 'editorial standard of articles, organized around a proposal for innovative design.'}","{'D': 'magazine's identity, focused on the reception and promotion of circulating ideas in books.'}",,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",ORANGE,"{D: magazine's identity, focused on the reception and promotion of circulating ideas in books.}","The text mentions that the brackets used in a non-standard way to name the magazine attributes them a new function, which is correlated to the magazine's identity, focused on the reception and promotion of circulating ideas in books."
35,2023,"## TEXT 1
Joy, joy (fragment)
Caetano Veloso
The sun at the newsstands
Fills me with joy and laziness
Who reads so much news
I'm going
Among photos and names
Eyes full of colors
Chest full of vain loves
I'm going
Why not, why not?","## TEXT 2
Crooked angels (fragment)
Caetano Veloso
Some crooked angels from Silicon Valley
Those who live in the dark in broad daylight
Said it will be virtuous in vice
From the screens of bluer than blue
Now my story is a dense algorithm
That sells sales to real sellers
My neurons gained a new rhythm
And more, and more, and more, and more, and more []","Although coming from different historical moments, these song lyrics have in common","{'A': 'reference to colors as a critical element to contemporary habits.', 'B': 'perception of the profusion of information generated by technology.', 'C': 'contraposition between the vices and virtues of modern life.', 'D': 'constant search for individual freedom of expression.', 'E': 'criticism of the commercial purpose of news.'}",,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",{'B': 'perception of the profusion of information generated by technology.'},{C: themes related to modern society and technology},"The common theme between the two song lyrics is the portrayal of modern society and technology, as seen in the references to newsstands, Silicon Valley, screens, and algorithms."
37,2023,"The ashes of the National Museum, in Rio de Janeiro, consumed by the flames in September 2018, are more than just remains of fossils, ceramics, and rare specimens. The museum housed, among more than 20 million pieces, skeletons with answers to questions that had not yet been answered - or even asked - by Brazilian researchers. And the fire may have forever silenced ancestral indigenous words and songs, from languages that no longer exist in the world.","The collection at the site contained recordings of conversations, songs, and rituals of dozens of indigenous societies, many made during the 1960s with old reel-to-reel recorders and that had not yet been digitized. Some of the records addressed already extinct languages, with no original speakers still alive. 'The hope is that other institutions have records of these languages,' says linguist Marilia Facó Soares. The researcher, who works with the Tikuna Indians, the largest group in the Brazilian Amazon, believes she has lost part of her material. 'I will have to make new field trips to reassemble my files. But obviously, it is not possible to recover the speech of deceased natives, usually the elderly,' she laments.","The loss of linguistic records in the National Museum fire has a magnified impact, since","{'A': 'requires the resumption of research by specialists from different areas.', 'B': 'represents irreparable damage to national memory and identity.', 'C': 'prevents the emergence of new research in the area.', 'D': 'results in the extinction of the culture of indigenous peoples.', 'E': 'makes it impossible to study the language of the Tikuna people.'}",,,,,,,No,False,True,[],,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",{'B': 'represents irreparable damage to national memory and identity.'},"{C: The loss of linguistic records in the National Museum fire has a magnified impact, since it contained recordings of conversations, songs, and rituals of dozens of indigenous societies, some with extinct languages.}","The passage explicitly mentions that the collection at the National Museum contained recordings of conversations, songs, and rituals of indigenous societies, including extinct languages. The impact of the loss is magnified because some of these languages had no original speakers alive and were not yet digitized."
